regime,volatility,delta,dte,position_size,take_profit,expected_return,sharpe_ratio,win_rate,assignment_prob,monthly_premium
High,1.2,0.40000000000000013,21,0.1,1.0,0.04894918477671591,0.4079098731392992,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.15,0.25,0.029014860728171152,0.16119367071206195,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.15,0.5,0.04381783287380539,0.2434324048544744,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.15,0.75,0.05862080501943962,0.3256711389968868,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.15,1.0,0.07342377716507385,0.4079098731392992,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.2,0.25,0.038686480970894874,0.16119367071206198,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.2,0.5,0.058423777165073854,0.2434324048544744,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.2,0.75,0.07816107335925283,0.3256711389968868,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.2,1.0,0.09789836955343181,0.4079098731392992,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.25,0.25,0.04835810121361859,0.16119367071206198,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.25,0.5,0.07302972145634232,0.2434324048544744,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.25,0.75,0.09770134169906604,0.3256711389968868,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,21,0.25,1.0,0.12237296194178976,0.4079098731392992,0.5,0.5,0.06579098731392992
High,1.2,0.40000000000000013,30,0.05,0.25,0.005641758446915855,0.0940293074485976,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.05,0.5,0.009770110136299026,0.16283516893831712,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.05,0.75,0.013898461825682197,0.23164103042803663,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.05,1.0,0.01802681351506537,0.3004468919177562,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.1,0.25,0.01128351689383171,0.0940293074485976,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.1,0.5,0.019540220272598052,0.16283516893831712,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.1,0.75,0.027796923651364394,0.23164103042803663,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.1,1.0,0.03605362703013074,0.3004468919177562,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.15,0.25,0.016925275340747566,0.0940293074485976,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.15,0.5,0.02931033040889708,0.16283516893831712,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.15,0.75,0.041695385477046584,0.23164103042803658,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.15,1.0,0.05408044054519611,0.3004468919177562,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.2,0.25,0.02256703378766342,0.0940293074485976,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.2,0.5,0.039080440545196105,0.16283516893831712,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.2,0.75,0.05559384730272879,0.23164103042803663,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.2,1.0,0.07210725406026149,0.3004468919177562,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.25,0.25,0.028208792234579276,0.0940293074485976,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.25,0.5,0.04885055068149513,0.16283516893831712,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.25,0.75,0.06949230912841098,0.2316410304280366,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,30,0.25,1.0,0.09013406757532685,0.3004468919177562,0.5,0.5,0.05504468919177562
High,1.2,0.40000000000000013,45,0.05,0.25,0.0018539251962428076,0.03089875327071346,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.05,0.5,0.005224710235491369,0.08707850392485615,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.05,0.75,0.008595495274739932,0.14325825457899888,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.05,1.0,0.011966280313988492,0.19943800523314154,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.1,0.25,0.003707850392485615,0.03089875327071346,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.1,0.5,0.010449420470982738,0.08707850392485615,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.1,0.75,0.017190990549479864,0.14325825457899888,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.1,1.0,0.023932560627976985,0.19943800523314154,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.15,0.25,0.0055617755887284225,0.03089875327071346,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.15,0.5,0.015674130706474106,0.08707850392485615,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.15,0.75,0.02578648582421979,0.14325825457899885,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.15,1.0,0.03589884094196547,0.1994380052331415,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.2,0.25,0.00741570078497123,0.03089875327071346,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.2,0.5,0.020898840941965476,0.08707850392485615,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.2,0.75,0.03438198109895973,0.14325825457899888,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.2,1.0,0.04786512125595397,0.19943800523314154,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.25,0.25,0.009269625981214037,0.03089875327071346,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.25,0.5,0.026123551177456843,0.08707850392485615,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.25,0.75,0.042977476373699655,0.14325825457899885,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,45,0.25,1.0,0.05983140156994246,0.19943800523314154,0.5,0.5,0.044943800523314155
High,1.2,0.40000000000000013,60,0.05,0.25,-0.0004040726265710986,-0.006734543776184977,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.05,0.5,0.002515112848114682,0.04191854746857804,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.05,0.75,0.005434298322800463,0.09057163871334106,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.05,1.0,0.008353483797486244,0.13922472995810406,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.1,0.25,-0.0008081452531421972,-0.006734543776184977,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.1,0.5,0.005030225696229364,0.04191854746857804,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.1,0.75,0.010868596645600926,0.09057163871334106,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.1,1.0,0.016706967594972488,0.13922472995810406,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.15,0.25,-0.0012122178797132957,-0.0067345437761849765,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.15,0.5,0.007545338544344045,0.04191854746857803,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.15,0.75,0.01630289496840139,0.09057163871334105,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.15,1.0,0.025060451392458726,0.13922472995810403,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.2,0.25,-0.0016162905062843944,-0.006734543776184977,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.2,0.5,0.010060451392458728,0.04191854746857804,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.2,0.75,0.021737193291201853,0.09057163871334106,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.2,1.0,0.033413935189944975,0.13922472995810406,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.25,0.25,-0.002020363132855493,-0.0067345437761849765,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.25,0.5,0.01257556424057341,0.04191854746857803,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.25,0.75,0.027171491614002313,0.09057163871334105,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,60,0.25,1.0,0.041767418987431214,0.13922472995810406,0.5,0.5,0.038922472995810406
High,1.2,0.40000000000000013,90,0.05,0.25,-0.0030824752041259014,-0.051374586735431695,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.05,0.5,-0.0006989702449510812,-0.01164950408251802,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.05,0.75,0.0016845347142237389,0.028075578570395648,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.05,1.0,0.004068039673398559,0.06780066122330931,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.1,0.25,-0.006164950408251803,-0.051374586735431695,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.1,0.5,-0.0013979404899021623,-0.01164950408251802,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.1,0.75,0.0033690694284474777,0.028075578570395648,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.1,1.0,0.008136079346797118,0.06780066122330931,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.15,0.25,-0.009247425612377702,-0.05137458673543168,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.15,0.5,-0.0020969107348532434,-0.01164950408251802,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.15,0.75,0.005053604142671217,0.028075578570395648,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.15,1.0,0.012204119020195676,0.06780066122330931,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.2,0.25,-0.012329900816503606,-0.051374586735431695,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.2,0.5,-0.0027958809798043246,-0.01164950408251802,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.2,0.75,0.0067381388568949555,0.028075578570395648,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.2,1.0,0.016272158693594236,0.06780066122330931,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.25,0.25,-0.015412376020629505,-0.05137458673543169,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.25,0.5,-0.0034948512247554055,-0.011649504082518018,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.25,0.75,0.008422673571118694,0.028075578570395648,0.5,0.5,0.03178006612233093
High,1.2,0.40000000000000013,90,0.25,1.0,0.020340198366992794,0.06780066122330931,0.5,0.5,0.03178006612233093
Extreme,1.6,0.1,21,0.05,0.25,-0.0016434591663482103,-0.020543239579352623,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.05,0.5,0.0008400154177924091,0.010500192722405112,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.05,0.75,0.003323490001933028,0.041543625024162846,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.05,1.0,0.005806964586073647,0.07258705732592056,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.1,0.25,-0.0032869183326964205,-0.020543239579352623,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.1,0.5,0.0016800308355848182,0.010500192722405112,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.1,0.75,0.006646980003866056,0.041543625024162846,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.1,1.0,0.011613929172147293,0.07258705732592056,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.15,0.25,-0.00493037749904463,-0.020543239579352626,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.15,0.5,0.002520046253377227,0.010500192722405113,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.15,0.75,0.009970470005799084,0.04154362502416285,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.15,1.0,0.017420893758220937,0.07258705732592058,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.2,0.25,-0.006573836665392841,-0.020543239579352623,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.2,0.5,0.0033600616711696365,0.010500192722405112,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.2,0.75,0.013293960007732112,0.041543625024162846,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.2,1.0,0.023227858344294586,0.07258705732592056,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.25,0.25,-0.00821729583174105,-0.020543239579352626,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.25,0.5,0.004200077088962045,0.010500192722405112,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.25,0.75,0.01661745000966514,0.041543625024162846,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,21,0.25,1.0,0.029034822930368232,0.07258705732592058,0.754958904109589,0.24504109589041098,0.021930329104643296
Extreme,1.6,0.1,30,0.05,0.25,-0.002436371391669993,-0.030454642395874906,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.05,0.5,-0.0003409030181913025,-0.004261287727391281,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.05,0.75,0.001754565355287388,0.021932066941092346,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.05,1.0,0.003850033728766078,0.04812542160957597,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.1,0.25,-0.004872742783339986,-0.030454642395874906,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.1,0.5,-0.000681806036382605,-0.004261287727391281,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.1,0.75,0.003509130710574776,0.021932066941092346,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.1,1.0,0.007700067457532156,0.04812542160957597,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.15,0.25,-0.007309114175009977,-0.030454642395874906,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.15,0.5,-0.0010227090545739074,-0.004261287727391281,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.15,0.75,0.005263696065862164,0.02193206694109235,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.15,1.0,0.011550101186298234,0.048125421609575975,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.2,0.25,-0.009745485566679972,-0.030454642395874906,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.2,0.5,-0.00136361207276521,-0.004261287727391281,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.2,0.75,0.007018261421149552,0.021932066941092346,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.2,1.0,0.015400134915064312,0.04812542160957597,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.25,0.25,-0.012181856958349963,-0.030454642395874906,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.25,0.5,-0.0017045150909565125,-0.004261287727391281,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.25,0.75,0.00877282677643694,0.02193206694109235,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,30,0.25,1.0,0.01925016864383039,0.048125421609575975,0.7613698630136986,0.2386301369863014,0.01834822973059187
Extreme,1.6,0.1,45,0.05,0.25,-0.0030544575614207033,-0.03818071951775878,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.05,0.5,-0.0013195037275207132,-0.016493796594008913,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.05,0.75,0.0004154501063792768,0.005193126329740959,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.05,1.0,0.0021504039402792667,0.02688004925349083,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.1,0.25,-0.006108915122841407,-0.03818071951775878,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.1,0.5,-0.0026390074550414265,-0.016493796594008913,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.1,0.75,0.0008309002127585536,0.005193126329740959,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.1,1.0,0.0043008078805585334,0.02688004925349083,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.15,0.25,-0.009163372684262108,-0.03818071951775879,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.15,0.5,-0.0039585111825621395,-0.016493796594008917,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.15,0.75,0.0012463503191378303,0.0051931263297409595,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.15,1.0,0.0064512118208378,0.026880049253490832,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.2,0.25,-0.012217830245682813,-0.03818071951775878,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.2,0.5,-0.005278014910082853,-0.016493796594008913,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.2,0.75,0.0016618004255171072,0.005193126329740959,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.2,1.0,0.008601615761117067,0.02688004925349083,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.25,0.25,-0.015272287807103515,-0.03818071951775878,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.25,0.5,-0.0065975186376035656,-0.016493796594008913,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.25,0.75,0.002077250531896384,0.0051931263297409595,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,45,0.25,1.0,0.010752019701396333,0.026880049253490832,0.7720547945205479,0.22794520547945207,0.014981266841104715
Extreme,1.6,0.1,60,0.05,0.25,-0.003303238497373413,-0.041290481217167656,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.05,0.5,-0.0017799302049209425,-0.02224912756151178,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.05,0.75,-0.0002566219124684714,-0.0032077739058558917,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.05,1.0,0.001266686379983998,0.015833579749799973,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.1,0.25,-0.006606476994746826,-0.041290481217167656,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.1,0.5,-0.003559860409841885,-0.02224912756151178,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.1,0.75,-0.0005132438249369428,-0.0032077739058558917,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.1,1.0,0.002533372759967996,0.015833579749799973,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.15,0.25,-0.009909715492120238,-0.04129048121716766,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.15,0.5,-0.005339790614762827,-0.022249127561511782,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.15,0.75,-0.0007698657374054141,-0.003207773905855892,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.15,1.0,0.0038000591399519937,0.015833579749799976,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.2,0.25,-0.013212953989493651,-0.041290481217167656,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.2,0.5,-0.00711972081968377,-0.02224912756151178,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.2,0.75,-0.0010264876498738856,-0.0032077739058558917,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.2,1.0,0.005066745519935992,0.015833579749799973,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.25,0.25,-0.016516192486867063,-0.041290481217167656,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.25,0.5,-0.008899651024604712,-0.02224912756151178,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.25,0.75,-0.0012831095623423569,-0.003207773905855892,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,60,0.25,1.0,0.00633343189991999,0.015833579749799973,0.7827397260273973,0.21726027397260275,0.012974157665270134
Extreme,1.6,0.1,90,0.05,0.25,-0.003353897490699895,-0.04192371863374868,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.05,0.5,-0.002076164695233576,-0.025952058690419697,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.05,0.75,-0.0007984318997672568,-0.009980398747090708,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.05,1.0,0.0004793008956990615,0.005991261196238268,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.1,0.25,-0.00670779498139979,-0.04192371863374868,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.1,0.5,-0.004152329390467152,-0.025952058690419697,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.1,0.75,-0.0015968637995345137,-0.009980398747090708,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.1,1.0,0.000958601791398123,0.005991261196238268,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.15,0.25,-0.010061692472099685,-0.041923718633748684,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.15,0.5,-0.006228494085700728,-0.0259520586904197,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.15,0.75,-0.0023952956993017705,-0.00998039874709071,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.15,1.0,0.0014379026870971845,0.005991261196238269,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.2,0.25,-0.01341558996279958,-0.04192371863374868,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.2,0.5,-0.008304658780934305,-0.025952058690419697,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.2,0.75,-0.0031937275990690274,-0.009980398747090708,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.2,1.0,0.001917203582796246,0.005991261196238268,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.25,0.25,-0.016769487453499474,-0.041923718633748684,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.25,0.5,-0.01038082347616788,-0.0259520586904197,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.25,0.75,-0.003992159498836284,-0.00998039874709071,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.1,90,0.25,1.0,0.0023965044784953074,0.005991261196238268,0.8041095890410959,0.19589041095890414,0.010593355374110311
Extreme,1.6,0.15000000000000002,21,0.05,0.25,-0.0006515204910215949,-0.008144006137769935,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.05,0.5,0.0024691352990224274,0.030864191237780336,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.05,0.75,0.005589791089066451,0.06987238861333062,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.05,1.0,0.00871044687911047,0.10888058598888085,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.1,0.25,-0.0013030409820431897,-0.008144006137769935,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.1,0.5,0.004938270598044855,0.030864191237780336,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.1,0.75,0.011179582178132901,0.06987238861333062,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.1,1.0,0.01742089375822094,0.10888058598888085,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.15,0.25,-0.0019545614730647845,-0.008144006137769935,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.15,0.5,0.00740740589706728,0.030864191237780336,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.15,0.75,0.01676937326719935,0.06987238861333063,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.15,1.0,0.02613134063733141,0.10888058598888088,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.2,0.25,-0.0026060819640863794,-0.008144006137769935,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.2,0.5,0.00987654119608971,0.030864191237780336,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.2,0.75,0.022359164356265802,0.06987238861333062,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.2,1.0,0.03484178751644188,0.10888058598888085,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.25,0.25,-0.003257602455107974,-0.008144006137769935,0.6324383561643834,0.36756164383561657,0.03289549365696495
Extreme,1.6,0.15000000000000002,21,0.25,0.5,0.012345676495112135,0.030864191237780336,0.6324383561643834,0.36756164383561657,0.03289549365696495
